"RO-NO...
","BOOKED.
DATE","CLOSED.
DATE","DT
","TECH...
NO","LN
","SEQ
NO","M
","HT
","SC
","LBR..
TYPE","PAY.
TYPE","ACTUAL.
HOURS","SOLD...
HOURS","SOLD......
AMOUNT","LABOR.....
COST","OP-CODE...
","DESCRIPTION..
",
169312, 16APR21, 17APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169323, 16APR21, 16APR21, S1,199678,  A,1,  , ST,   , CI   ,  ROP,0.12,0.3,12,5.1, ILIFES    , PERFORM LITHI,"        "
,,,,,,,,,,,,,,,,,,
169323, 16APR21, 16APR21, S1,199678,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169326, 16APR21, 17APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.07,0.3,40.44,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169326, 16APR21, 17APR21, S1,199678,  B,2,  , ST,   , CSR  ,  ROP,0.21,0.4,40,6.8, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169326, 16APR21, 17APR21, S1,199678,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169333, 16APR21, 17APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169333, 16APR21, 17APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.05,0.3,23.31,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169338, 16APR21, 17APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169338, 16APR21, 17APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.26,0.4,29.72,6.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169338, 16APR21, 17APR21, S1,199678,  B,4,  , ST,   , CSX  ,  ROP,0,0,-10,0, DISCOUNT  , Discount     ,"        "
,,,,,,,,,,,,,,,,,,
169338, 16APR21, 17APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0.03,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169344, 16APR21, 17APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.2,0.7,69.72,11.9, 6K        , performed oil,"        "
,,,,,,,,,,,,,,,,,,
169344, 16APR21, 17APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169346, 16APR21, 16APR21, S1,199678,  A,1,  , ST,   , WSM  ,  ROP,0.12,1,37.5,17,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169346, 16APR21, 16APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169347, 16APR21, 16APR21, S1,199678,  A,1,  , ST,   , CI   ,  ROP,0.05,0.3,12,5.1, ILIFES    , PERFORM LITHI,"        "
,,,,,,,,,,,,,,,,,,
169347, 16APR21, 16APR21, S1,199678,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169351, 16APR21, 17APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.08,0.5,118.86,8.5, BATTERY   , PLEASE PERFOR,"        "
,,,,,,,,,,,,,,,,,,
169351, 16APR21, 17APR21, S1,199678,  B,2,  , ST,   , CSR  ,  ROP,0.05,0.4,40.44,6.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169351, 16APR21, 17APR21, S1,199678,  C,3,  , ST,   , CSR  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169472, 20APR21, 21APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169472, 21APR21, 21APR21, S1,199678,  A,1, *, ST,   , WSM  ,  ROP,0.1,1,52.5,17,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169474, 20APR21, 21APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169474, 21APR21, 21APR21, S1,199678,  B,2, *, ST,   , WSM  ,  ROP,0.11,1,52.5,17,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169490, 20APR21, 20APR21, S1,199678,  A,1,  , ST,   , WSM  ,  ROP,0.13,1,37.5,17,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169490, 20APR21, 20APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169493, 20APR21, 20APR21, S1,199678,  C,1,  , ST,   , CSX  ,  ROP,0.01,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169493, 20APR21, 20APR21, S1,199678,  D,2,  , ST,   , CSX  ,  ROP,0.26,0.3,13.83,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169493, 20APR21, 20APR21, S1,199678,  E,3,  , ST,   , CSX  ,  ROP,0.25,0.4,0,6.8, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169501, 20APR21, 20APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169501, 20APR21, 20APR21, S1,199678,  B,4,  , ST,   , CI   ,  ROP,0.15,0.3,12,5.1, ILIFES    , PERFORM LITHI,"        "
,,,,,,,,,,,,,,,,,,
169501, 20APR21, 20APR21, S1,199678,  C,5,  , ST,   , CSX  ,  ROP,0.17,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169506, 20APR21, 20APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.18,0.3,29.72,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169506, 20APR21, 20APR21, S1,199678,  B,2,  , ST,   , CSR  ,  ROP,0.15,0.4,40,6.8, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169506, 20APR21, 20APR21, S1,199678,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169506, 20APR21, 20APR21, S1,199678,  D,4,  , ST,   , ISM  ,  ROP,0.39,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
169521, 20APR21, 20APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.01,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169521, 20APR21, 20APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.17,2,373.68,34, 12KP      , PERFORM THE P,"        "
,,,,,,,,,,,,,,,,,,
169521, 20APR21, 20APR21, S1,199678,  B,3,  , ST,   , CSX  ,  ROP,0,0,-15,0, DISCOUNT  , 15.00 OFF    ,"        "
,,,,,,,,,,,,,,,,,,
169523, 20APR21, 21APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.16,0.3,29.72,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169523, 20APR21, 21APR21, S1,199678,  B,2,  , ST,   , CSR  ,  ROP,0.08,0.4,40,6.8, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169523, 20APR21, 21APR21, S1,199678,  C,3,  , ST,   , ISM  ,  ROP,0.02,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169531, 21APR21, 21APR21, S1,199678,  A,1,  , ST,   , WSM  ,  ROP,0.15,1,52.5,17,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169531, 21APR21, 21APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169538, 21APR21, 21APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.29,1.2,227.6,20.4, 18K       , 54OOO MILES S,"        "
,,,,,,,,,,,,,,,,,,
169538, 21APR21, 21APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169545, 21APR21, 22APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169545, 22APR21, 22APR21, S1,199678,  B,2, *, ST,   , WSM  ,  ROP,0.24,0.7,52.5,11.9,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169545, 22APR21, 22APR21, S1,199678,  C,3, *, ST,   , WS4  ,  ROP,0.2,0.3,56.07,5.1, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
169562, 21APR21, 22APR21, S1,199678,  A,1,  , ST,   , WSM  ,  ROP,0.16,0.7,52.5,11.9,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169562, 21APR21, 22APR21, S1,199678,  B,2,  , ST,   , CSR  ,  ROP,0.01,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169574, 21APR21, 29APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169574, 21APR21, 29APR21, S1,199678,  C,2,  , ST,   , CSX  ,  ROP,0.15,0.4,29.72,6.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169574, 21APR21, 29APR21, S1,199678,  D,3,  , ST,   , CSX  ,  ROP,0.17,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169590, 21APR21, 21APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.07,0.3,40.34,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169590, 21APR21, 21APR21, S1,199678,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169593, 21APR21, 22APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.13,0.4,29.72,6.8, LOF       , PERFORM OIL A,"        "
,,,,,,,,,,,,,,,,,,
169593, 21APR21, 22APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.08,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169593, 21APR21, 22APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169611, 22APR21, 23APR21, S1,199678,  A,1,  , ST,   , WSM  ,  ROP,0.15,0.5,37.5,8.5,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169611, 22APR21, 23APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.04,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169622, 22APR21, 22APR21, S1,199678,  A,1,  , ST,   , CI   ,  ROP,0.13,0.3,12,5.1, ILIFES    , PERFORM LITHI,"        "
,,,,,,,,,,,,,,,,,,
169622, 22APR21, 22APR21, S1,199678,  B,2,  , ST,   , CSR  ,  ROP,0.15,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169622, 22APR21, 22APR21, S1,199678,  C,3,  , ST,   , CSR  ,  ROP,0.02,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169623, 22APR21, 22APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.08,0.3,29.72,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169623, 22APR21, 22APR21, S1,199678,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169630, 22APR21, 22APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169630, 22APR21, 22APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.16,0.4,23.31,6.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169630, 22APR21, 22APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0.14,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169632, 22APR21, 23APR21, S1,199678,  A,1,  , ST,   , WSM  ,  ROP,0.15,0.5,37.5,8.5,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169632, 22APR21, 23APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169650, 22APR21, 22APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.15,0.4,29.72,6.8, LOF       , PERFORM OIL A,"        "
,,,,,,,,,,,,,,,,,,
169650, 22APR21, 22APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.15,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169650, 22APR21, 22APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169654, 22APR21, 23APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.13,0.4,29.72,6.8, LOF       , PERFORM OIL A,"        "
,,,,,,,,,,,,,,,,,,
169654, 22APR21, 23APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.09,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169654, 22APR21, 23APR21, S1,199678,  C,3,  , ST,   , WS4  ,  ROP,0.13,0.2,37.38,3.4, RECALL    , wrd21        ,"        "
,,,,,,,,,,,,,,,,,,
169654, 22APR21, 23APR21, S1,199678,  D,4,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169656, 22APR21, 23APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169656, 22APR21, 23APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.13,0.7,115.25,11.9, 6KM       , PERFORM THE M,"        "
,,,,,,,,,,,,,,,,,,
169675, 22APR21, 23APR21, S1,199678,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169675, 23APR21, 23APR21, S1,199678,  A,1, *, ST,   , WSM  ,  ROP,0.1,0.7,52.5,11.9,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169683, 23APR21, 23APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.15,0.4,29.72,6.8, LOF       , PERFORM OIL A,"        "
,,,,,,,,,,,,,,,,,,
169683, 23APR21, 23APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.09,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169683, 23APR21, 23APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169685, 23APR21, 23APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169685, 23APR21, 23APR21, S1,199678,  B,2,  , ST,   , WSM  ,  ROP,0.1,0.7,52.5,11.9,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
169699, 23APR21, 23APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.06,0.4,23.31,6.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169699, 23APR21, 23APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169713, 23APR21, 23APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169713, 23APR21, 23APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.06,0.4,23.31,6.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169714, 23APR21, 23APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.1,1.2,227.6,20.4, 18K       , 54000 MILE SE,"        "
,,,,,,,,,,,,,,,,,,
169714, 23APR21, 23APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169721, 23APR21, 23APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169721, 23APR21, 23APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.18,0.3,25.87,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169721, 23APR21, 23APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0.23,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
169726, 23APR21, 23APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.08,0.7,115.25,11.9, 6KM       , PERFORM THE M,"        "
,,,,,,,,,,,,,,,,,,
169726, 23APR21, 23APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169729, 23APR21, 23APR21, S1,199678,  A,1,  , ST,   , ISM  ,  ROP,0.08,0.7,11.9,11.9,100661, oil change ti,"        "
,,,,,,,,,,,,,,,,,,
169729, 23APR21, 23APR21, S1,199678,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169750, 23APR21, 23APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169750, 23APR21, 23APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.05,0.3,29.72,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169756, 23APR21, 24APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.13,0.3,29.72,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
169756, 23APR21, 24APR21, S1,199678,  B,2,  , ST,   , CSR  ,  ROP,0.15,0.4,40,6.8, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169756, 23APR21, 24APR21, S1,199678,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169766, 23APR21, 27APR21, S1,199678,  A,1,  , ST,   , WSM  ,  ROP,0.05,0.5,37.5,8.5,100661," performed 18,","        "
,,,,,,,,,,,,,,,,,,
169766, 23APR21, 27APR21, S1,199678,  B,2,  , ST,   , WS4  ,  ROP,0.14,0.2,37.38,3.4, RECALL    , wrd 21 recall,"        "
,,,,,,,,,,,,,,,,,,
169766, 23APR21, 27APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169999, 28APR21, 28APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
169999, 28APR21, 28APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.2,0.3,29.72,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
170006, 28APR21, 28APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.02,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170006, 28APR21, 28APR21, S1,199678,  B,2,  , ST,   , WSM  ,  ROP,0.1,0.5,37.5,8.5,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
170006, 28APR21, 28APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0.1,0.2,27.52,3.4, AF        , REPLACE AIR F,"        "
,,,,,,,,,,,,,,,,,,
170006, 28APR21, 28APR21, S1,199678,  D,4,  , ST,   , CSX  ,  ROP,0.07,0.3,43.41,5.1, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
170041, 28APR21, 28APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.08,0.4,29.72,6.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
170041, 28APR21, 28APR21, S1,199678,  A,4,  , ST,   , CSR  ,  ROP,0,0,-10,0, COUPON    , COUPON DISCOU,"        "
,,,,,,,,,,,,,,,,,,
170041, 28APR21, 28APR21, S1,199678,  B,2,  , ST,   , CSR  ,  ROP,0.05,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
170041, 28APR21, 28APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170047, 28APR21, 28APR21, S1,199678,  A,1,  , ST,   , WSM  ,  ROP,0.14,0.7,52.5,11.9,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
170047, 28APR21, 28APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170070, 28APR21, 29APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170070, 29APR21, 29APR21, S1,199678,  B,2, *, ST,   , WSM  ,  ROP,0.12,0.5,37.5,8.5,100444, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
170080, 29APR21, 29APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.13,0.4,29.72,6.8, LOF       , PERFORM OIL A,"        "
,,,,,,,,,,,,,,,,,,
170080, 29APR21, 29APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.1,0,0,0, WIPERS    , WIPER BLADES-,"        "
,,,,,,,,,,,,,,,,,,
170080, 29APR21, 29APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0.02,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170085, 29APR21, 29APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.02,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170085, 29APR21, 29APR21, S1,199678,  B,2,  , ST,   , WSM  ,  ROP,0.19,0.7,52.5,11.9,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
170085, 29APR21, 29APR21, S1,199678,  C,3,  , ST,   , WS4  ,  ROP,0.2,0.3,56.07,5.1, RECALL    , WRD21 - REAR ,"        "
,,,,,,,,,,,,,,,,,,
170098, 29APR21, 29APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170098, 29APR21, 29APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0.07,0.3,29.72,5.1, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
170106, 29APR21, 29APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170106, 29APR21, 29APR21, S1,199678,  B,2,  , ST,   , WSM  ,  ROP,0.07,0.5,37.5,8.5,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
170106, 29APR21, 29APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0.2,0,0,0, MISC      , CUSTOMER STAT,"        "
,,,,,,,,,,,,,,,,,,
170118, 29APR21, 29APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.06,0.4,29.72,6.8, LOF       , OIL AND FILTE,"        "
,,,,,,,,,,,,,,,,,,
170118, 29APR21, 29APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170119, 29APR21, 29APR21, S1,199678,  A,1,  , ST,   , CSR  ,  ROP,0.11,0.4,29.72,6.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
170119, 29APR21, 29APR21, S1,199678,  B,2,  , ST,   , CSR  ,  ROP,0.07,0.3,40,5.1, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
170119, 29APR21, 29APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170123, 29APR21, 29APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0.1,1.1,267.71,18.7, 12KM      , PERFORM THE M,"        "
,,,,,,,,,,,,,,,,,,
170123, 29APR21, 29APR21, S1,199678,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170128, 29APR21, 30APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170128, 29APR21, 30APR21, S1,199678,  C,3,  , ST,   , CSX  ,  ROP,0.07,0.4,29.72,6.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
170128, 30APR21, 30APR21, S1,199678,  B,2, *, ST,   , WS4  ,  ROP,1.05,1.1,205.6,18.7, RECALL    , CHECK VECHICL,"        "
,,,,,,,,,,,,,,,,,,
170136, 29APR21, 29APR21, S1,199678,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170136, 29APR21, 29APR21, S1,199678,  B,2,  , ST,   , ISM  ,  ROP,0.1,0.4,20,6.8, M5120     , TIRE REPAIR  ,"        "
,,,,,,,,,,,,,,,,,,
170136, 29APR21, 29APR21, S1,199678,  C,3,  , ST,   , ISM  ,  ROP,0.05,0.4,40,6.8, ROTATE    , ROTATE TIRES ,"        "
